file,tempo_bpm,zcr_mean,rms_mean,centroid_mean,rolloff_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean
anxious-rise_C_minor.wav,123.046875,0.061110976319875776,0.06291691,1657.4051454263017,3670.608653192935,-246.99059,111.884705,-16.80213,23.211285,-4.8646693,6.9669604,-1.4354024,6.1142993,-2.357941,-0.7699004,-3.2468293,2.8315532,-0.27969953,0.82828707,0.60771704,0.4645486,0.7318033,0.45254615,0.2085682,0.24695033,0.6218453,0.4390454,0.2540462,0.27934378,0.40055335
DHH3_143_Ebm_DemoFX_02-143BPM-D♯ minor-BANDLAB.wav,143.5546875,0.048522843803972364,0.20428856,2128.618293767661,4676.647253481217,-140.78981,109.27128,41.932716,18.018198,15.903855,29.565695,2.4560585,14.624273,0.028107872,8.828608,-2.3566828,-0.07748845,-2.7511096,0.3701469,0.30724296,0.3506262,0.53973633,0.48007587,0.48928675,0.3791624,0.45051482,0.6718415,0.51765144,0.71232045,0.5640402
DHH3_155_Em_Bass-155BPM-E minor-BANDLAB.wav,151.99908088235293,0.004500599836142322,0.48448622,193.35739315190628,359.693205758427,-275.07834,212.49573,87.21472,22.909096,21.753248,24.65509,15.450897,8.200052,5.227024,3.444144,3.2390146,3.1963935,2.2047558,0.8464751,0.5589517,0.48775107,0.6090291,0.8240494,0.88526833,0.71040606,0.62788874,0.7178843,0.69087565,0.62553436,0.74588525
DHH3_155_Em_Demo_01-155BPM-E minor-BANDLAB.wav,103.359375,0.048269436154026214,0.20410934,2240.107738634265,4983.303387245435,-135.7301,108.92511,42.02241,14.994213,20.468132,24.856709,1.6073406,12.967879,-1.334642,7.326768,-5.9162364,1.628474,-1.596649,0.5310996,0.33412325,0.30969942,0.4037672,0.5972597,0.5022455,0.4546058,0.351077,0.45364767,0.6837329,0.519372,0.68078345
DHH3_155_Em_KeyPad-155BPM-E minor-BANDLAB.wav,117.45383522727273,0.030041183871722846,0.10111059,386.4803032779385,521.4341752984551,-380.65988,190.57503,70.51229,-7.678103,-17.661638,-6.170039,-8.905517,-19.369331,-23.398092,-21.261097,-18.471577,-18.831442,-23.47007,0.25181574,0.05170892,0.018228399,0.17836933,0.53893733,0.18827476,0.025538376,0.012178951,0.16920675,0.5760223,0.30569378,0.46524805
DHH3_155_Em_SynthMelody-155BPM-E minor-BANDLAB.wav,135.99917763157896,0.061018697331460675,0.07837123,991.4063242417812,1758.5852462254213,-273.29745,187.90964,-68.2186,19.353281,1.0452696,3.9651122,-13.572151,-13.411624,-16.812092,-21.06185,-25.254993,-24.401503,-19.017723,0.3589633,0.08216823,0.03061852,0.17149162,0.371456,0.24398269,0.22747578,0.07298705,0.14877029,0.4333796,0.35651743,0.7351929
DHH3_155_FullDrum-155BPM-BANDLAB.wav,103.359375,0.3242882432116105,0.059381586,5059.233042417769,7650.376086288624,-370.95773,-31.815454,28.839422,11.583625,-0.62269014,12.785619,-4.459381,9.662073,-3.502985,6.7510304,-5.5105743,2.6885707,-1.3584511,0.5963859,0.48875907,0.475562,0.4561756,0.45568708,0.5008595,0.48716542,0.519297,0.7147651,0.80392975,0.7040788,0.61688715
DHH3_155_Hi-hats-155BPM-BANDLAB.wav,103.359375,0.404964375585206,0.049185224,6804.8880183277415,8974.506781074439,-435.00876,-112.05069,19.873404,14.840063,1.5962905,8.072032,-10.953862,9.879326,-4.895254,8.42615,-9.062402,2.189583,-5.44741,0.47265962,0.3344874,0.28028488,0.28966656,0.24698533,0.3059006,0.3319814,0.46367097,0.9202453,0.83531815,0.6365406,0.6302335
DHH3_155_Kick-155BPM-BANDLAB.wav,51.6796875,0.011203037219101123,0.04833377,187.61815333894933,355.01558110955057,-499.99094,35.44376,15.817255,7.910477,6.8232427,5.100607,3.962625,3.3577785,2.5851955,2.2319994,1.8772848,1.5236803,1.3579817,0.22232546,0.21034315,0.20578423,0.20373525,0.19009176,0.186999,0.17531079,0.1775363,0.19587773,0.21180604,0.2129053,0.22154844
DHH3_155_Perc-155BPM-BANDLAB.wav,151.99908088235293,0.14990783005617977,0.013624343,2349.6134483071432,3445.4737974016853,-627.66034,-26.81696,5.5521345,1.7900555,-3.2811635,3.6654081,-3.8658845,0.98323727,-1.9623665,-0.19594,-0.22209816,0.033203825,-0.5351569,0.17914103,0.20716459,0.21959054,0.21407473,0.27764568,0.35407805,0.24674577,0.26880932,0.2346319,0.2155056,0.21115519,0.17509274
DHH3_155_Top-155BPM-BANDLAB.wav,103.359375,0.4008075842696629,0.034986813,6205.390028640935,8626.991529143259,-407.13196,-83.98714,9.497344,8.868153,-3.2521763,8.551686,-10.265374,7.470247,-5.828755,5.203819,-8.711035,0.56904864,-4.611597,0.5527798,0.41606018,0.39280942,0.37727565,0.3860772,0.4422078,0.43742335,0.47739756,0.7344624,0.83855194,0.6931239,0.5835745
DHH3_Clone_150_Fm_Bass-150BPM-F minor-BANDLAB.wav,99.38401442307692,0.010363592617753624,0.18972342,183.0748734159782,297.68092943274456,-413.77286,116.29577,75.645424,43.327377,29.83182,25.870155,21.950733,16.790478,12.390409,9.550059,7.687493,6.0681486,4.6368694,0.4517891,0.4264583,0.4511442,0.55711645,0.7106632,0.81690335,0.778982,0.70743114,0.6535959,0.61574733,0.53066784,0.44468638
DHH3_Clone_150_Fm_Melody-150BPM-F minor-BANDLAB.wav,151.99908088235293,0.0509811622509058,0.10598198,768.4824819152612,1164.8994777513587,-316.03925,177.63263,0.103733175,3.989995,3.6719413,-12.037066,-16.693296,-11.974969,-13.79628,-17.151537,-8.085405,7.1564193,14.000009,0.8600483,0.6872578,0.17114912,0.010146915,0.046403084,0.25014043,0.12036755,0.016506478,0.0062644244,0.009447162,0.05387103,0.1537511
DHH3_Clone_150_Fm_Sample-150BPM-F minor-BANDLAB.wav,151.99908088235293,0.0672943557518116,0.13751611,2294.510347584814,4666.190503991168,-229.07942,77.8874,56.90617,33.330807,0.11759689,21.685097,-1.8833171,9.978044,0.40684256,-1.2683207,1.1268743,16.8893,17.576195,0.87248826,0.5938645,0.3397112,0.36205697,0.43459514,0.5348826,0.41014856,0.38558584,0.3653289,0.3343005,0.3118659,0.4497919
DHH3_Clone_150_Fm_Synth-150BPM-F minor-BANDLAB.wav,151.99908088235293,0.06781801970108696,0.08867594,954.2218770785548,1555.9299634850543,-328.74005,165.94357,-15.06089,3.396387,-1.0478534,-1.4155523,-8.997588,2.3452861,-11.99718,-20.877712,-7.925827,5.1359377,12.35203,0.914905,0.45008004,0.056871396,0.009597461,0.047743253,0.26311272,0.088346355,0.025789825,0.02146044,0.018593408,0.060260408,0.18130364
DHH3_Clone_150_Fm_SynthBells-150BPM-F minor-BANDLAB.wav,151.99908088235293,0.04469719485960145,0.07949028,592.3861130613229,622.3173721976902,-432.55548,159.02959,25.085926,1.866287,-19.045837,-24.136261,-30.687971,-41.846138,-28.579245,-21.301558,-18.52131,-6.207968,1.0866957,0.78025603,0.7500302,0.21450347,0.010019905,0.048371233,0.24954243,0.12462136,0.0093701985,0.0013073545,0.009414512,0.0697068,0.12651865
DHH3_Clone_150_Fm_SynthVox-150BPM-F minor-BANDLAB.wav,86.1328125,0.05931555706521739,0.05438669,1141.510349706574,2476.0062839673915,-422.1361,88.57154,-2.3917232,4.1595144,14.421649,-7.3223505,-8.795073,-1.5173198,-7.514505,-10.896668,-8.271297,-9.093814,-11.829643,0.68074024,0.41525817,0.08503295,0.027232975,0.07656915,0.24449407,0.16089681,0.07017811,0.03995137,0.021224512,0.05892081,0.24488549
DHH3_Clone_150_FullDrum-150BPM-BANDLAB.wav,151.99908088235293,0.3405655570652174,0.05406362,4741.336562559328,7194.274371603261,-366.9438,-44.001316,17.802448,26.368326,-10.5831585,15.231555,-3.1362424,8.738324,1.7306135,3.9900088,0.221626,3.349942,0.87751746,0.52667654,0.5476116,0.5622798,0.6253611,0.5582668,0.661217,0.60585463,0.64362305,0.5108503,0.4712304,0.43531415,0.453394
DHH3_Clone_150_Hi-hats-150BPM-BANDLAB.wav,99.38401442307692,0.4783227892889493,0.03578231,6348.723175531187,8635.867707625679,-501.9571,-120.205605,19.095837,21.445366,-13.228291,12.635926,-11.239938,4.6186523,-2.9359055,3.0408764,-2.4179885,1.6168187,-0.7522069,0.32944804,0.39264154,0.42068973,0.36533213,0.2851596,0.5359503,0.6106879,0.7910579,0.51363105,0.46887645,0.40906957,0.27882928
DHH3_Clone_150_Kick-150BPM-BANDLAB.wav,75.99954044117646,0.01828400985054348,0.04211114,290.57531219361624,532.94677734375,-504.09488,32.72278,14.20239,10.581054,6.9496646,3.995395,3.0260665,2.9493558,3.2059665,2.224864,1.6640362,2.0717752,1.8696568,0.25509018,0.24876022,0.2463798,0.25312564,0.2678431,0.25216442,0.22259514,0.20611028,0.20969474,0.20941249,0.21856925,0.24392258
DHH3_Clone_150_PercCymbal-150BPM-BANDLAB.wav,49.69200721153846,0.21693309839221014,0.016110504,2794.7700086398104,4124.778681216033,-542.3193,-22.982265,-15.857846,29.63092,-11.925916,7.279305,-2.7523844,3.5236878,1.3975695,-1.3221259,2.9829116,0.08290129,-0.8639188,0.31078747,0.28799212,0.31212243,0.56933045,0.4572157,0.43366402,0.3341367,0.24383636,0.2301364,0.26929078,0.23202996,0.22854224
DHH3_Clone_150_Snare-150BPM-BANDLAB.wav,37.44904891304348,0.023671025815217392,0.014198815,547.2789860103366,1059.8080842391305,-623.42175,1.9781166,-6.701439,-3.3398867,-2.401873,-0.43750998,-0.73383915,1.4534945,-0.12679885,0.37384558,-0.52521074,0.40984777,-0.031084832,0.12299258,0.12150984,0.111530825,0.10696218,0.08416195,0.077774055,0.08011315,0.111967035,0.10305179,0.085053734,0.10766634,0.12534977
DHH3_Clone_150_Top-150BPM-BANDLAB.wav,99.38401442307692,0.41700634057971014,0.028618727,5522.921813387567,7902.490499745245,-435.49207,-88.93991,-2.0535655,23.34352,-16.742434,10.927307,-7.5217657,6.2215385,-1.255845,1.6515765,-1.6097858,1.4896967,-1.0236332,0.44829372,0.50155807,0.50830877,0.55571026,0.46659425,0.6184713,0.5839482,0.6413908,0.47463292,0.4400881,0.37540522,0.36627024
DHH3_Deep_140_Fm_Bass-140BPM-F minor-BANDLAB.wav,46.98153409090909,0.004486908783783784,0.33362228,122.94303214607926,185.46926137563344,-370.6358,143.89478,85.94441,49.98194,35.278008,26.484112,20.163897,15.262514,11.348577,8.888398,7.378377,6.471051,5.7895055,0.57746667,0.53942144,0.5332021,0.6131861,0.7569712,0.8435677,0.8135545,0.753855,0.68776447,0.6440197,0.5719961,0.5144031
DHH3_Deep_140_Fm_Melody-140BPM-F minor-BANDLAB.wav,135.99917763157896,0.0486499683277027,0.15203165,774.7401158277274,1560.8298636771538,-237.8661,213.89243,-28.627165,16.907257,25.3503,-3.7864137,3.491705,-15.812516,-5.923241,4.3443847,-28.608196,-14.127118,22.618784,0.5774858,0.45142546,0.09430877,0.08230641,0.36024943,0.70090914,0.25335887,0.21601649,0.05588556,0.1350803,0.38682836,0.16772506
DHH3_Deep_140_Fm_Pad-140BPM-F minor-BANDLAB.wav,143.5546875,0.08275707347972973,0.10510937,933.871933862177,1539.6240234375,-378.1477,177.62149,-23.828434,-54.472195,-11.398216,-17.03926,-36.39192,-20.310873,0.7082141,-6.7805514,-23.597113,-17.958961,9.194903,0.8739542,0.5090691,0.036612093,0.0061895717,0.025827223,0.062003613,0.07523855,0.40085205,0.056405198,0.10726247,0.33584455,0.1730278
DHH3_Deep_140_Fm_Sample-140BPM-F minor-BANDLAB.wav,143.5546875,0.04844706767314189,0.21213439,2107.906760139216,4782.007908176732,-164.57448,93.967575,44.33993,31.78719,16.473785,30.629547,1.0002493,6.2048135,4.312691,8.2541685,-12.155972,2.1744175,14.618686,0.60772127,0.54266304,0.42365107,0.47556695,0.58209705,0.7921537,0.5986536,0.53448564,0.49322927,0.4809691,0.55029523,0.4619987
DHH3_Deep_140_Fm_Synth-140BPM-F minor-BANDLAB.wav,69.83741554054055,0.03566597603462838,0.15839866,671.8364433560411,753.0073836043074,-422.3135,80.29441,28.799547,-1.529885,-10.876083,-17.692854,-24.160265,-26.792887,-27.454601,-27.576885,-25.242031,-17.489655,-4.707671,0.12623116,0.10666911,0.01490968,0.005474396,0.17705017,0.81667453,0.26287162,0.008129777,0.0011549598,0.01653402,0.100366704,0.04291317
DHH3_Deep_140_Fm_SynthKeys-140BPM-F minor-BANDLAB.wav,135.99917763157896,0.039554080447635136,0.12191497,785.8166723921971,1722.7289973078548,-262.43387,219.58636,-41.918682,34.10297,24.966074,-2.9847856,19.344965,-6.029251,-0.55445844,5.1314135,-26.808893,-7.3179493,25.08886,0.5410176,0.636464,0.2441738,0.18172991,0.3723094,0.67868507,0.44436687,0.21765408,0.11120312,0.105277896,0.38522166,0.23917492
DHH3_Deep_140_FullDrum-140BPM-BANDLAB.wav,143.5546875,0.30028966955236486,0.06555696,4328.628148470775,6834.500451990076,-325.55426,-31.616392,12.029148,21.3192,-7.9892316,11.047254,-2.8060572,6.496626,-4.14956,3.9533584,-2.949923,2.9820676,-1.3177171,0.44276783,0.4249098,0.49349043,0.51701283,0.45740917,0.44752628,0.4567168,0.51013887,0.6485473,0.6475385,0.5832845,0.4979535
DHH3_Deep_140_Hi-hats-140BPM-BANDLAB.wav,143.5546875,0.37570272909628377,0.037179552,5530.262600684317,7374.867454735008,-434.11655,-84.365074,-9.069919,30.934431,-13.01415,8.462124,-5.235974,8.754069,-11.621227,8.366605,-8.883158,3.8288376,-3.0407953,0.37559232,0.26603118,0.3104463,0.23160101,0.20661382,0.2105577,0.3353675,0.42617536,0.67909586,0.8119,0.69418657,0.5161764
DHH3_Deep_140_Kick-140BPM-BANDLAB.wav,92.28515625,0.020349451013513514,0.06395882,272.346107612556,537.4934840846706,-451.75812,31.10504,13.397889,8.43763,6.3794484,4.9581127,4.6139674,3.5290534,2.4980888,2.0821943,2.1363137,1.9783432,1.3717152,0.2130759,0.19387993,0.18457866,0.18887487,0.20080656,0.2138297,0.21850431,0.23783384,0.26729617,0.27031463,0.24812494,0.2295789
DHH3_Deep_140_PercCymbal-140BPM-BANDLAB.wav,56.17357336956522,0.16642637510557431,0.01951844,2487.554080214883,3559.3075314083617,-571.88556,-42.67101,-1.0746102,13.836485,-9.737009,8.039127,-4.2300134,1.7469763,0.5559545,-0.38320947,0.52845776,0.37259045,-0.83961135,0.1323355,0.17037696,0.16164307,0.38823673,0.35795897,0.33848998,0.22178781,0.14924446,0.12616417,0.110662974,0.12453664,0.12728429
DHH3_Deep_140_Snare-140BPM-BANDLAB.wav,34.918707770270274,0.036101470122466214,0.022015398,686.3696469598851,1278.1701990076012,-554.06964,7.288632,-9.995132,-2.5444071,-1.3984442,-0.25293303,-3.2471511,0.5003456,-1.4315627,-0.58235675,-0.7649981,0.2959139,-1.1921844,0.14468053,0.16930597,0.15774529,0.15089037,0.13049556,0.13609052,0.12891607,0.13778684,0.1360467,0.11924424,0.10726613,0.121008806
DHH3_Deep_140_Top-140BPM-BANDLAB.wav,143.5546875,0.3766265044341216,0.045114163,5102.888045196689,7274.839906434755,-348.99472,-69.22537,-9.340683,17.538221,-13.7107315,7.31736,-8.439172,4.225988,-7.7392793,2.261035,-6.1338954,1.1494019,-2.9735787,0.4327409,0.37003767,0.39768997,0.5159167,0.39618352,0.4005807,0.3883126,0.3974641,0.5211279,0.6539039,0.58583736,0.47176975
DHH3_Emblem_145_D#m_Bass-145BPM-D♯ minor-BANDLAB.wav,95.703125,0.0034623579545454545,0.32715493,194.70959763509146,164.92476029829547,-331.68265,137.4793,52.323544,32.9797,29.698515,22.60043,20.054958,18.566961,17.646687,15.478907,12.317871,9.788163,7.731481,0.70986503,0.7098571,0.7073769,0.7466138,0.8011223,0.81795216,0.7152359,0.6129678,0.54161,0.54314077,0.6155281,0.6775583
DHH3_Emblem_145_D#m_Keys-145BPM-D♯ minor-BANDLAB.wav,143.5546875,0.035146006337412584,0.16442618,518.0432251338593,801.2083253660402,-342.38812,225.75839,31.620125,-39.117367,-16.696142,-8.613975,-17.371748,-14.036087,-10.784793,-15.377346,-18.585794,-18.712614,-17.16333,0.046312544,0.0112352455,0.14785905,0.46222344,0.16757596,0.25295794,0.25916624,0.08811819,0.12403579,0.1587834,0.4786256,0.32270417
DHH3_Emblem_145_D#m_LeadSynth-145BPM-D♯ minor-BANDLAB.wav,143.5546875,0.19095552884615385,0.14692654,3156.367529573263,6397.130664745411,-62.917976,56.549625,10.243357,50.70291,-20.989847,36.455357,-16.60722,23.921648,-4.1170397,13.392877,-13.02071,16.507977,-11.002082,0.20390801,0.15671524,0.20146577,0.19244467,0.22488478,0.52265203,0.20331043,0.11748228,0.123190336,0.24124786,0.52799445,0.20248745
DHH3_Emblem_145_D#m_Melody-145BPM-D♯ minor-BANDLAB.wav,129.19921875,0.06112222738199301,0.16233452,1815.037646688453,4718.293730195585,-132.39722,103.43105,24.271101,36.285423,-33.588055,17.793747,-23.690184,11.349713,-9.25392,3.6701434,-16.47346,4.2223206,-13.715078,0.06403829,0.018189553,0.13166106,0.5557584,0.24117239,0.25634372,0.2940474,0.0989488,0.14039607,0.15169811,0.4462691,0.34474435
DHH3_Emblem_145_D#m_Sample-145BPM-D♯ minor-BANDLAB.wav,95.703125,0.05169976507867133,0.21509488,2278.627815761117,5027.814702387456,-158.17142,75.821526,49.021317,36.69917,-9.442946,25.774517,-5.139073,17.769358,3.3621664,7.525597,-1.2840744,7.2776203,1.467126,0.45834127,0.45088196,0.51292694,0.7499996,0.57902247,0.6163509,0.55522573,0.43476933,0.44008404,0.45085913,0.66311747,0.59721553
DHH3_Emblem_145_D#m_Synth-145BPM-D♯ minor-BANDLAB.wav,143.5546875,0.05821131993006993,0.065941654,992.3057956721124,1744.49061680507,-393.22702,119.90122,-13.826153,-9.009075,-9.936053,-29.95417,-19.636654,-17.23208,-10.812944,3.5548484,1.1731791,1.8547636,7.265249,0.0038442444,0.010546023,0.22881883,0.9698501,0.23846662,0.028478805,0.013672585,0.023467885,0.06881116,0.030501155,0.038012445,0.008949199
DHH3_Emblem_145_FullDrum-145BPM-BANDLAB.wav,95.703125,0.324724104020979,0.059156816,5035.765730064781,7560.111860795455,-339.6702,-33.99293,16.801285,16.093586,-9.970681,17.656225,-7.1141477,10.556688,-3.1227324,3.2737935,-0.9353534,2.8666332,1.1347907,0.46732235,0.47605795,0.48343366,0.48459208,0.44149387,0.54283607,0.5704221,0.6586806,0.60302526,0.59421057,0.5299565,0.5192091
DHH3_Emblem_145_Hi-hats-145BPM-BANDLAB.wav,143.5546875,0.39327298677884615,0.048728656,6341.902007008561,8366.515259642701,-432.5421,-100.52451,24.982433,28.05522,-9.926176,21.735334,-9.401963,14.830196,-0.6311058,6.7710285,2.0932338,3.7462482,0.928616,0.28763977,0.266272,0.30578676,0.34077576,0.30854142,0.48477936,0.54983944,0.66818774,0.54139525,0.5363946,0.37090674,0.34255973
DHH3_Emblem_145_Kick-145BPM-BANDLAB.wav,95.703125,0.015111109593531468,0.05451846,227.1708788894495,419.1445517373252,-460.4599,23.762854,7.706473,6.292291,5.8659453,3.6632593,2.623964,2.082942,1.8107108,1.3332471,1.2860545,0.9235998,0.80413145,0.15838093,0.14998455,0.14806081,0.14567237,0.1486627,0.14951926,0.13662538,0.14701127,0.16914454,0.1755036,0.16665031,0.16055714
DHH3_Emblem_145_PercCymbal-145BPM-BANDLAB.wav,143.5546875,0.14598072825611888,0.024508443,2305.2200905840136,3607.1126871175697,-565.4552,-11.857963,-1.033016,0.49885336,-4.9554725,3.0438867,-2.7079346,2.332683,-1.8646202,1.0338408,-1.6869557,1.3970926,0.0051874346,0.2943476,0.29623452,0.2507801,0.25417867,0.21588205,0.23696497,0.2586614,0.26001188,0.3172456,0.30241212,0.31466058,0.2928866
DHH3_Emblem_145_Snare-145BPM-BANDLAB.wav,36.39414612676056,0.03066269667832168,0.016789196,537.189995028729,999.4869632320804,-604.56287,3.44916,-4.4094234,-0.09600187,-1.4664986,0.8430219,0.0074795377,0.5792855,-0.74210364,-0.32705662,-0.89424574,0.1221153,-0.32270077,0.10324697,0.10537186,0.098189205,0.09611897,0.08807159,0.077168785,0.06896592,0.07822745,0.07393145,0.076797016,0.08927261,0.105456755
DHH3_Emblem_145_Top-145BPM-BANDLAB.wav,143.5546875,0.3796779392482518,0.04110788,5653.498513749253,8019.574700202142,-382.8002,-63.311844,9.84822,16.277172,-13.343179,16.316385,-8.877842,11.010383,-3.668142,3.5563734,-1.3970042,2.863854,0.35084084,0.42304516,0.4338789,0.44485965,0.44615322,0.39601457,0.50795645,0.5458874,0.65703106,0.5688016,0.57049984,0.48677915,0.4900518
DHH3_FX_01-BANDLAB.wav,151.99908088235293,0.16219075520833334,0.013000007,2013.564234184596,2957.8507133152175,-462.8093,63.94416,-145.68343,-29.193087,-31.45308,-28.501122,-16.814518,-3.3193982,-5.505798,-5.105276,0.0813707,6.9149733,12.4334,0.8598896,0.51051253,0.698513,0.19644092,0.32508653,0.36869678,0.319765,0.15334101,0.10182288,0.07279633,0.2139092,0.81446755
DHH3_FX_02-BANDLAB.wav,135.99917763157896,0.19737177309782608,0.023099428,2302.4756061967128,3599.7898267663045,-427.19946,43.22233,-81.09046,46.279446,-30.880962,3.609932,-14.215043,11.035696,1.3367962,-3.2641933,3.0044484,7.560733,10.0447445,0.6894934,0.69387764,0.47582266,0.37816343,0.33364093,0.2533061,0.37634116,0.5110648,0.28640983,0.17308636,0.20149128,0.40296906
DHH3_FX_03-BANDLAB.wav,143.5546875,0.10975359488224638,0.046294652,1641.7347065685103,2655.5276621942935,-261.60077,107.8125,-79.64883,0.47915295,-24.471163,-8.713437,-8.231282,23.12555,4.1680794,6.5436773,1.9242151,13.5008955,12.835657,0.52977955,0.42350098,0.6253425,0.31554165,0.2619766,0.25414982,0.2236574,0.36265382,0.30403838,0.10096988,0.39880264,0.82426
DHH3_Joys_147_Cm_DemoFX_02-147BPM-C minor-BANDLAB.wav,99.38401442307692,0.05044647813055062,0.1949644,1845.6526967763457,4021.7750888099467,-149.5102,112.56645,13.854628,17.23529,4.666761,14.719544,-0.19225392,4.4457507,-1.8237962,6.186468,6.009647,10.698785,9.421365,0.74588233,0.35101756,0.3871282,0.44562456,0.32044908,0.35804996,0.3175171,0.52151734,0.38521564,0.22746277,0.21600121,0.3320003
DHH3_Joys_155_C#m_Bass-155BPM-C♯ minor-BANDLAB.wav,129.19921875,0.006675005852059925,0.23955177,153.17141654662197,188.7986086727528,-371.748,148.39973,40.681026,16.512735,30.089102,23.132435,15.07373,15.788234,13.740013,11.275149,10.503629,9.20956,8.104942,0.6640776,0.68223095,0.70102394,0.7662291,0.8551512,0.88054216,0.76232624,0.6252772,0.5272848,0.52651155,0.56169957,0.620791
DHH3_Joys_155_C#m_Demo_01-155BPM-C♯ minor-BANDLAB.wav,103.359375,0.05224426498127341,0.1955921,1890.4389971341436,4126.189156864466,-145.24026,111.73876,13.981418,16.707104,4.947111,13.804702,-2.176128,4.447493,-1.6522589,8.776943,6.8466506,12.04704,8.10653,0.3167259,0.7318101,0.35928142,0.40532508,0.47334906,0.3389662,0.3599143,0.30922702,0.51457804,0.39057273,0.23410937,0.22292735
DHH3_Joys_155_C#m_GuitarKeys-155BPM-C♯ minor-BANDLAB.wav,151.99908088235293,0.07575857326779026,0.06690442,1234.8648959722204,1958.3117538623596,-374.1528,113.750496,-66.00456,-22.971907,-29.923,-23.679674,-31.364649,-45.301395,-24.48538,-26.997784,1.0134721,30.899893,17.841463,0.10731519,0.5223816,0.12444471,0.2714504,0.42968026,0.08567824,0.0033536963,0.0019185719,0.008710196,0.0029998634,0.010995249,0.018859802
DHH3_Joys_155_C#m_KeyPad-155BPM-C♯ minor-BANDLAB.wav,117.45383522727273,0.03210220622659176,0.100638375,421.28587027071944,627.0033247015449,-412.5084,210.95346,57.537365,-9.439738,-2.848257,-5.8144646,-25.06629,-30.184116,-23.289856,-18.93092,-18.549562,-19.054497,-19.272242,0.066266276,0.2534715,0.07807837,0.050865576,0.13282739,0.14116344,0.3257129,0.2799019,0.7039025,0.5103486,0.10586073,0.011126859
DHH3_Joys_155_C#m_LeadSynth-155BPM-C♯ minor-BANDLAB.wav,129.19921875,0.07373046875,0.13612023,1934.6237927823338,3867.6697463132023,-153.63455,84.92762,-30.125929,-10.135896,-29.563366,-21.39686,-27.199066,-14.424838,-10.973262,-4.5185857,-13.455449,-8.133146,-7.773787,0.11000909,0.49271303,0.08521508,0.02317938,0.04500731,0.073427044,0.29541615,0.18341115,0.62399656,0.4271917,0.063751675,0.008489089
DHH3_Joys_155_C#m_Melody-155BPM-C♯ minor-BANDLAB.wav,151.99908088235293,0.07783239700374532,0.0671511,1255.9889973378827,1978.9981456285113,-264.50516,147.37135,-38.40071,-0.8896999,-19.946297,-12.562711,-26.0916,-24.922604,-18.95352,-13.759329,-13.7842455,-3.1785088,-11.305089,0.117363796,0.68790156,0.16529216,0.1775623,0.26944086,0.09878797,0.19223255,0.12318878,0.4303739,0.29864255,0.059694454,0.012520554
DHH3_Joys_155_C#m_SynthChords-155BPM-C♯ minor-BANDLAB.wav,117.45383522727273,0.08866968047752809,0.0730912,1177.111650957409,1769.190550386236,-315.8891,162.1928,-53.43097,-12.509483,-19.76856,-13.194593,-17.813553,-14.075973,-8.6410475,-1.3383588,-0.48160064,-2.738101,5.2900805,0.12240906,0.6910119,0.14515492,0.04441546,0.11961706,0.07418172,0.23654614,0.13647598,0.54413927,0.32655212,0.051355317,0.01713298
DHH3_Joys_155_FullDrum-155BPM-BANDLAB.wav,103.359375,0.2569639513108614,0.043958787,4185.291888451228,6611.217575930477,-398.8997,-10.487901,11.777959,14.038271,-0.2915341,13.547789,3.9238372,9.628088,-2.5264862,4.8715315,2.6083376,4.1666436,1.7838516,0.4279858,0.4635813,0.46100977,0.49379477,0.5396846,0.6120916,0.45154005,0.717526,0.8031021,0.6242342,0.47794622,0.45845065
DHH3_Joys_155_Hi-hats-155BPM-BANDLAB.wav,103.359375,0.35727923103932585,0.054718386,6613.323143854896,8939.666542310393,-447.96246,-105.497696,17.18381,20.594084,-7.8412576,8.057737,-6.97239,10.8914995,-2.7795458,4.3646965,-0.17960557,2.9333062,-0.19691941,0.2165395,0.19089262,0.22121538,0.22983871,0.4075906,0.45369324,0.26144403,0.9443211,0.73134106,0.46257728,0.27714047,0.2879182
DHH3_Joys_155_Kick-155BPM-BANDLAB.wav,103.359375,0.02164896418539326,0.05238888,486.7124399970019,929.4762772120787,-487.795,36.912415,15.863172,9.199721,6.9472017,6.241209,5.545713,4.7340574,4.0844536,3.4002392,3.178716,2.7708268,2.45869,0.3383291,0.32100618,0.3295963,0.33766988,0.35405487,0.34732953,0.32425612,0.3347907,0.35602304,0.3564605,0.34096405,0.34171268
DHH3_Joys_155_PercCymbal-155BPM-BANDLAB.wav,78.30255681818181,0.10177646594101124,0.015846152,1918.441236607325,2856.5769838483147,-559.4908,-21.454323,-7.946226,3.2071688,-4.090011,2.2943742,-0.17561841,1.8151565,-1.9872078,1.186516,-0.38895687,-0.5252052,-0.43238735,0.1801191,0.1667321,0.17004992,0.1526817,0.19698337,0.20603254,0.20521647,0.24778719,0.25668156,0.2000628,0.1698612,0.1862561
